MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,TARGET,OriginalDataSortOrder,Latitude,Longitude,StreetAddress_Full,ZipCode_Country,ZipCode_Full,ZipCode_FirstFive,ZipCode_LastFour,ZipCode_NearestApproximation
4.8981,18,5.845470693,1.042628774,1640,2.912966252,1.663,11216,-117.93,33.81,"Lynne Avenue, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
5.6047,34,5.369565217,0.940217391,759,4.125,2.051,11217,-117.92,33.81,"Rivers of the World, West Main Street Alleyway Corridor, Anaheim Resort District, Anaheim, Orange County, California, 92805, USA","92805, USA",92805,92805,-,-
4.2731,34,5.451117318,1.001396648,2054,2.868715084,2.18,11218,-117.93,33.8,"South Norma Lane, Anaheim Resort District, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
4.6696,17,4.841911765,0.941176471,679,2.496323529,1.595,11219,-117.92,33.8,"sbarro, 777, Convention Way, Anaheim Resort District, Anaheim, Orange County, California, 92805, USA","92805, USA",92805,92805,-,-
2.9231,21,4.005970149,0.973134328,748,2.232835821,0.45,11220,-117.9,33.8,"South Manchester Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92868, USA","92868, USA",92868,92868,-,-
2.4833,22,3.844357977,1.075226978,2639,3.422827497,1.575,11221,-117.9,33.8,"South Manchester Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92868, USA","92868, USA",92868,92868,-,-
3.0789,23,3.82122905,1.108938547,1940,5.418994413,3.5,11222,-117.9,33.8,"South Manchester Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92868, USA","92868, USA",92868,92868,-,-
4.375,27,5.205741627,1.057416268,1440,3.444976077,2.125,11223,-117.9,33.8,"South Manchester Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92868, USA","92868, USA",92868,92868,-,-
4.2759,33,5.513119534,0.973760933,932,2.717201166,2.38,11224,-117.94,33.81,"West Mells Lane, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
3.256,25,3.804395604,1.059340659,1127,2.476923077,2.143,11225,-117.94,33.81,"West Mells Lane, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
5.8461,34,6.323529412,0.995098039,664,3.254901961,2.274,11226,-117.94,33.81,"West Mells Lane, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
4.5714,26,5.044444444,0.822222222,735,2.333333333,2.432,11227,-117.94,33.81,"West Mells Lane, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
4.9429,28,5.839679359,0.97995992,1500,3.006012024,2.548,11228,-117.94,33.8,"Palma Vista Street, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.6771,24,4.538461538,1.115384615,3003,2.961538462,1.722,11229,-117.94,33.81,"West Mells Lane, West Anaheim, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
4.8611,29,5.950177936,0.950177936,891,3.170818505,2.319,11230,-117.93,33.8,"South Norma Lane, Anaheim Resort District, Anaheim, Orange County, California, 92802, USA","92802, USA",92802,92802,-,-
4.0735,35,6.137931034,1.091954023,514,2.954022989,2.087,11231,-117.95,33.82,"South Nutwood Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.3269,35,6.648809524,1.077380952,496,2.952380952,2.247,11232,-117.95,33.82,"South Nutwood Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.63,32,4.752079867,1.034941764,1499,2.494176373,1.834,11233,-117.96,33.82,"Ralph's, Colony Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.7917,32,5.133709981,1.047080979,1513,2.849340866,1.974,11234,-117.96,33.82,"Ralph's, Colony Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.7667,30,5.244604317,0.942446043,488,3.510791367,1.952,11235,-117.96,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
5.2384,35,5.543269231,0.923076923,884,4.25,1.774,11236,-117.96,33.81,"Harle Avenue, West Anaheim, Nutwood, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.7772,34,4.985915493,0.975352113,980,3.450704225,1.825,11237,-117.96,33.81,"Harle Avenue, West Anaheim, Nutwood, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.7738,35,6.048484848,0.987878788,1409,4.26969697,1.8,11238,-117.96,33.81,"Harle Avenue, West Anaheim, Nutwood, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.707,29,5.08411215,1.093457944,1632,3.813084112,1.804,11239,-117.96,33.82,"Ralph's, Colony Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.6422,19,4.344202899,0.90942029,730,2.644927536,2.094,11240,-117.96,33.82,"Ralph's, Colony Street, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
5.118,33,6.049122807,1.021052632,943,3.30877193,1.952,11241,-117.95,33.81,"Cerritos Avenue, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.4663,34,5.725663717,1.050147493,1021,3.01179941,1.839,11242,-117.96,33.81,"Harle Avenue, West Anaheim, Nutwood, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.025,24,5.976086957,1.082608696,1367,2.97173913,2.407,11243,-117.95,33.81,"Cerritos Avenue, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.3636,33,5.510204082,1.014842301,1869,3.467532468,2.018,11244,-118,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.5268,22,4.493197279,1.088435374,1702,2.894557823,1.747,11245,-118,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.5179,25,5.401179941,1.017699115,809,2.386430678,1.771,11246,-118.01,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.1087,24,4.735015773,1.015772871,1495,2.358044164,2.028,11247,-118,33.82,"West Teranimar Drive, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.1276,13,4.429936306,0.963375796,1749,2.785031847,1.538,11248,-118,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.7059,17,5.199029126,1.058252427,946,2.296116505,1.463,11249,-118,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.975,18,3.908163265,0.959183673,487,4.969387755,1.625,11250,-117.99,33.8,"Pickens Lane, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
2.8835,17,4.447674419,1.174418605,883,2.566860465,1.965,11251,-118,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
2.8625,21,4.958695652,1.210869565,1510,3.282608696,1.896,11252,-117.99,33.82,"Devoy Drive, West Anaheim, Anaheim, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
2.4526,23,4.332453826,1.048812665,3257,4.296833773,1.829,11253,-117.99,33.81,"Sycamore Avenue, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
2.2,42,3.22,0.8,157,3.14,1.531,11254,-117.99,33.81,"Sycamore Avenue, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
4.1667,46,2.714285714,0.571428571,66,4.714285714,1.625,11255,-117.99,33.81,"Sycamore Avenue, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
2.582,28,4.617801047,1.068062827,2304,3.015706806,1.818,11256,-117.98,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.7201,18,4.602453988,1.077300613,2281,2.798773006,1.831,11257,-117.98,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
5.152,35,5.571428571,0.968944099,479,2.97515528,2.156,11258,-117.98,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
2.8042,26,4.017982018,1.07992008,2457,2.454545455,2.063,11259,-117.97,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
4.485,30,5.276315789,1.013157895,1753,3.844298246,1.806,11260,-117.97,33.81,"Cerritos Avenue, Stanton, Orange County, California, 92804, USA","92804, USA",92804,92804,-,-
3.3281,25,5.102728732,1.025682183,2526,4.054574639,1.808,11261,-117.99,33.8,"Pickens Lane, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
4.5263,33,6.552380952,1.028571429,1384,4.393650794,1.69,11262,-117.99,33.79,"Fillmore Drive, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.1801,29,4.814814815,1.091617934,1589,3.097465887,1.905,11263,-117.99,33.79,"Fillmore Drive, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.9566,35,5.068281938,1.028634361,2272,5.004405286,1.678,11264,-117.99,33.79,"Fillmore Drive, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
5.4876,35,6.163265306,0.994169096,1077,3.139941691,2.275,11265,-117.98,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
4.1115,35,4.908333333,0.995833333,1659,3.45625,1.797,11266,-117.98,33.79,"Mac Duff Street, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
4.3036,32,5.375621891,1.074626866,1503,3.73880597,1.914,11267,-117.98,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
5.4631,35,6.589403974,1.046357616,1614,3.562913907,2.256,11268,-117.97,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.6849,33,5.529610829,1.084602369,1704,2.883248731,2.114,11269,-117.97,33.79,"Cellini Avenue, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.6531,18,5.642638037,1.064417178,1820,2.791411043,1.435,11270,-118,33.79,"Santa Rita Circle, Koreatown, Garden Grove, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.5313,15,4.516913319,1.049682875,2300,2.431289641,2.13,11271,-117.99,33.78,"Court Street, Villa Capri Mobile Home Park, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.2857,21,3.945827233,1.035139092,1888,2.764275256,2.133,11272,-117.99,33.79,"Fillmore Drive, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.9798,31,5.017761989,0.969804618,1908,3.388987567,1.875,11273,-117.98,33.78,"Josephine Street, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
4.1818,34,5.556561086,0.92760181,1289,2.916289593,2.242,11274,-117.97,33.79,"Cellini Avenue, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.1049,19,4.644695543,1.065913371,3554,2.231010672,1.739,11275,-117.99,33.78,"Court Street, Villa Capri Mobile Home Park, Stanton, Orange County, California, 90680, USA","90680, USA",90680,90680,-,-
3.9479,35,5.36286201,1.017035775,2110,3.594548552,2.038,11276,-117.97,33.78,"Jerome Lane, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.2636,22,4.625,1.055434783,2901,3.15326087,1.802,11277,-117.98,33.78,"Josephine Street, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.4821,33,5.126614987,1.085271318,1119,2.891472868,2.313,11278,-117.96,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
5.2816,36,5.965174129,1.002487562,1261,3.13681592,2.218,11279,-117.96,33.79,"GNC, 9875, Chapman Avenue, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
5.244,35,5.488970588,0.981617647,811,2.981617647,2.18,11280,-117.96,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
4.425,33,6.103359173,1.018087855,1185,3.062015504,1.884,11281,-117.96,33.8,"Dewey Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
5.6935,34,6.380246914,1.007407407,1233,3.044444444,2.183,11282,-117.95,33.79,"Jenny Lane, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.9536,26,4.987878788,1.07030303,2184,2.647272727,1.91,11283,-117.95,33.78,"Kensington Lane, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
2.0677,29,3.761410788,1.039419087,1170,2.427385892,2.145,11284,-117.96,33.79,"GNC, 9875, Chapman Avenue, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
6.37,35,6.129032258,0.926267281,658,3.032258065,2.292,11285,-117.96,33.78,"Lenore Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
2.8,23,3.899575672,1.038189533,1811,2.561527581,2.143,11286,-117.94,33.8,"Palma Vista Street, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.4667,34,5.81237525,1.037924152,1625,3.243512974,1.906,11287,-117.95,33.79,"Jenny Lane, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.6389,34,5.664383562,0.976027397,905,3.099315068,2.146,11288,-117.95,33.8,"Palmwood Drive, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
5.237,32,6.187817259,0.974619289,634,3.218274112,2.157,11289,-117.95,33.8,"Palmwood Drive, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.7986,24,5.701227831,1.06957708,1902,2.594815825,2.365,11290,-117.94,33.79,"Bixler Drive, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.3906,36,5.862162162,0.97027027,1018,2.751351351,2.313,11291,-117.93,33.78,"Chester Avenue, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.7731,34,5.837777778,1.04,1409,3.131111111,1.992,11292,-117.94,33.78,"Walnut Avenue, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.0909,36,6.043478261,1.030690537,1240,3.171355499,1.908,11293,-117.93,33.79,"Candy Lane, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
5.2129,34,5.937190083,1.018181818,2138,3.533884298,1.934,11294,-117.93,33.79,"Candy Lane, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.5739,35,6.01010101,0.96969697,1033,3.478114478,1.905,11295,-117.92,33.79,"Candy Lane, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.1726,29,4.190692395,1.099886493,2683,3.045402951,1.987,11296,-117.92,33.79,"Candy Lane, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
2.8622,26,4.51650165,1.01320132,1877,3.097359736,1.843,11297,-117.92,33.79,"Candy Lane, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.25,22,4.493387589,1.072227874,2759,2.80671414,1.703,11298,-117.91,33.79,"Sussex Circle, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.0362,33,5.100934579,1.026168224,2223,4.155140187,1.779,11299,-117.91,33.78,"Heather Avenue, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.9018,28,5.245508982,0.982035928,2187,2.619161677,1.823,11300,-117.93,33.78,"Chester Avenue, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.522,28,4.065241845,1.079865017,3282,3.691788526,1.903,11301,-117.92,33.77,"Jack in the Box, Flagstone Avenue, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
3.045,26,4.443640124,1.072388831,3596,3.718717684,1.84,11302,-117.91,33.78,"Heather Avenue, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.4837,35,4.672316384,0.912429379,1065,3.008474576,1.865,11303,-117.92,33.78,"Emrys Avenue, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
2.9726,9,3.603448276,1.04969574,2017,2.045638945,1.338,11304,-117.95,33.78,"Kensington Lane, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.5052,32,4.636363636,0.922077922,654,4.246753247,1.708,11305,-117.94,33.77,"Dorothy Avenue, Koreatown, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
3.2591,33,4.128133705,1.040389972,2235,3.11281337,1.759,11306,-117.94,33.77,"Dorothy Avenue, Koreatown, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
3.8056,11,3.988919668,1.031855956,1806,2.501385042,1.711,11307,-117.94,33.78,"Walnut Avenue, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
3.0125,40,4.271428571,0.971428571,163,2.328571429,1.661,11308,-117.94,33.78,"Walnut Avenue, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.5833,36,5.62745098,1.037433155,1842,3.28342246,1.907,11309,-117.93,33.77,"Frances Avenue, Koreatown, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
2.4931,26,3.977653631,1.037243948,1528,2.845437616,2.361,11310,-117.96,33.78,"Lenore Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
3.7303,32,4.315789474,1.052631579,1376,2.586466165,1.885,11311,-117.95,33.78,"Kensington Lane, Koreatown, Garden Grove, Orange County, California, 92840, USA","92840, USA",92840,92840,-,-
4.875,33,6.280991736,0.987603306,658,2.719008264,2.693,11312,-117.96,33.78,"Lenore Drive, Koreatown, Garden Grove, Orange County, California, 92841, USA","92841, USA",92841,92841,-,-
4.1917,38,4.776699029,0.996763754,1114,3.605177994,1.818,11313,-117.95,33.77,"Deanann Place, Koreatown, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
3.2632,38,4.848039216,1.205882353,691,3.387254902,1.809,11314,-117.95,33.77,"Deanann Place, Koreatown, Garden Grove, Orange County, California, 92843, USA","92843, USA",92843,92843,-,-
